# GRID: NUMBER OF POINTS: 10001 STRETCHING COEFFICIENT ALPHA:   9.99999975E-05
 #I        YPAD              YHAD
***        0.01731688        0.00000358
***        0.01732046        0.00000358
***        0.01732404        0.00000358
***        0.01732762        0.00000358
***        0.01733120        0.00000358
***        0.01733478        0.00000358
***        0.01733836        0.00000358
***        0.01734194        0.00000358
***        0.01734551        0.00000358
***        0.01734909        0.00000358
***        0.01735267        0.00000358
***        0.01735625        0.00000358
***        0.01735982        0.00000358
***        0.01736340        0.00000358
***        0.01736697        0.00000358
***        0.01737055        0.00000358
***        0.01737412        0.00000358
***        0.01737770        0.00000357
***        0.01738127        0.00000357
***        0.01738485        0.00000357
***        0.01738842        0.00000357
***        0.01739199        0.00000357
***        0.01739557        0.00000357
***        0.01739914        0.00000357
***        0.01740271        0.00000357
***        0.01740628        0.00000357
***        0.01740986        0.00000357
***        0.01741343        0.00000357
***        0.01741700        0.00000357
***        0.01742057        0.00000357
***        0.01742414        0.00000357
***        0.01742771        0.00000357
***        0.01743128        0.00000357
***        0.01743485        0.00000357
***        0.01743841        0.00000357
***        0.01744198        0.00000357
***        0.01744555        0.00000357
***        0.01744912        0.00000357
***        0.01745268        0.00000357
***        0.01745625        0.00000357
***        0.01745982        0.00000357
***        0.01746338        0.00000357
***        0.01746695        0.00000357
***        0.01747051        0.00000357
***        0.01747408        0.00000357
***        0.01747764        0.00000356
***        0.01748121        0.00000356
***        0.01748477        0.00000356
***        0.01748834        0.00000356
***        0.01749190        0.00000356
***        0.01749546        0.00000356
***        0.01749902        0.00000356
***        0.01750259        0.00000356
***        0.01750615        0.00000356
***        0.01750971        0.00000356
***        0.01751327        0.00000356
***        0.01751683        0.00000356
***        0.01752039        0.00000356
***        0.01752395        0.00000356
***        0.01752751        0.00000356
***        0.01753107        0.00000356
***        0.01753463        0.00000356
***        0.01753819        0.00000356
***        0.01754175        0.00000356
***        0.01754531        0.00000356
***        0.01754886        0.00000356
***        0.01755242        0.00000356
***        0.01755598        0.00000356
***        0.01755953        0.00000356
***        0.01756309        0.00000356
***        0.01756665        0.00000356
***        0.01757020        0.00000356
***        0.01757376        0.00000356
***        0.01757731        0.00000355
***        0.01758086        0.00000355
***        0.01758442        0.00000355
***        0.01758797        0.00000355
***        0.01759153        0.00000355
***        0.01759508        0.00000355
***        0.01759863        0.00000355
***        0.01760218        0.00000355
***        0.01760573        0.00000355
***        0.01760929        0.00000355
***        0.01761284        0.00000355
***        0.01761639        0.00000355
***        0.01761994        0.00000355
***        0.01762349        0.00000355
***        0.01762704        0.00000355
***        0.01763059        0.00000355
***        0.01763414        0.00000355
***        0.01763769        0.00000355
***        0.01764123        0.00000355
***        0.01764478        0.00000355
***        0.01764833        0.00000355
***        0.01765188        0.00000355
***        0.01765542        0.00000355
***        0.01765897        0.00000355
***        0.01766252        0.00000355
***        0.01766606        0.00000355
***        0.01766961        0.00000355
***        0.01767315        0.00000355
***        0.01767670        0.00000354
***        0.01768024        0.00000354
***        0.01768379        0.00000354
***        0.01768733        0.00000354
***        0.01769087        0.00000354
***        0.01769442        0.00000354
***        0.01769796        0.00000354
***        0.01770150        0.00000354
***        0.01770504        0.00000354
***        0.01770858        0.00000354
***        0.01771213        0.00000354
***        0.01771567        0.00000354
***        0.01771921        0.00000354
***        0.01772275        0.00000354
***        0.01772629        0.00000354
***        0.01772983        0.00000354
***        0.01773337        0.00000354
***        0.01773690        0.00000354
***        0.01774044        0.00000354
***        0.01774398        0.00000354
***        0.01774752        0.00000354
***        0.01775106        0.00000354
***        0.01775459        0.00000354
***        0.01775813        0.00000354
***        0.01776166        0.00000354
***        0.01776520        0.00000354
***        0.01776874        0.00000354
***        0.01777227        0.00000354
***        0.01777581        0.00000353
